17967	100
229677	229731	0	1	0	2
230481	230580	0	2	0	2
230829	230911	0	0	1	2
231025	231122	0	1	1	2
231245	231361	0	0	0	2
231448	231533	0	0	0	2
236425	236599	0	0	0	1
236722	236855	0	2	0	1
237008	237110	0	0	0	1
239297	239490	0	0	0	1
244186	244306	0	0	2	2
244409	244503	0	1	0	2
247190	247296	0	0	2	2
252188	252252	0	0	2	1
254081	254162	0	1	0	2
255094	255178	0	0	2	1
255297	255371	0	0	0	1
256766	256825	0	0	1	2
257313	257490	0	0	0	2
258292	258346	0	0	0	2
262277	262361	0	0	0	2
262496	262561	0	1	0	2
262701	262761	0	0	1	2
262958	263031	0	0	0	2
265472	265657	0	0	0	1
266691	266746	0	0	0	1
266981	267354	0	0	1	1
267510	267571	0	1	2	1
268184	268288	0	0	0	1
268836	268933	0	1	0	2
268954	268983	0	0	2	2
270701	270770	0	0	0	2
271612	271665	0	0	1	2
272283	272471	0	2	0	1
272520	272654	0	0	1	1
273939	274014	0	0	1	1
275843	275910	0	0	0	2
278027	278088	0	0	0	2
279495	279558	0	1	0	2
279912	279982	0	1	0	2
280565	280647	0	0	0	1
280668	280739	0	1	1	1
280751	280822	0	0	1	1
281103	281211	0	0	1	1
281596	281654	0	0	0	2
281730	281788	0	0	0	2
282860	282914	0	0	0	2
283217	283266	0	1	1	2
283871	283935	0	0	0	2
285076	285152	0	0	0	2
286817	286897	0	0	2	2
290140	290285	0	0	0	2
292052	292153	0	0	0	2
292263	292413	0	0	0	2
294506	294563	0	0	0	2
297098	297196	0	0	1	1
302241	302289	0	1	0	2
303669	303738	0	1	0	1
304158	304214	0	0	0	1
315342	315398	0	1	0	2
315475	315546	0	0	0	2
318640	318692	0	0	0	2
318728	318796	0	0	0	2
319113	319188	0	0	0	2
320345	320413	0	0	0	2
323169	323253	0	0	2	2
327146	327210	0	2	1	2
327460	327514	0	1	0	2
328628	328727	0	0	2	2
331235	331327	0	0	0	2
333030	333088	0	2	0	2
333857	333916	0	1	0	2
334341	334395	4	2	1	2
337737	337804	0	0	1	2
340810	340935	0	0	0	1
343875	343928	0	0	0	2
344051	344113	0	1	0	2
344475	344540	0	2	0	2
345033	345099	0	0	0	2
353514	353590	0	2	1	1
353646	353716	0	0	0	1
356043	356227	0	0	1	2
356487	356575	0	1	0	2
356621	356856	0	1	0	2
358013	358070	0	0	0	1
358598	358647	0	1	0	1
358827	358891	0	0	0	1
359216	359267	0	0	0	1
359801	359899	0	0	0	1
359952	360147	0	2	0	1
360994	361054	1	0	0	1
361440	361506	0	0	0	1
363033	363112	0	0	1	1
371803	371870	0	1	0	2
373810	373918	0	0	2	1
374077	374138	0	0	0	1
384822	384887	0	0	0	1
387025	387123	0	0	2	1
387655	387746	0	0	0	1
388463	388533	0	1	0	1
389135	389215	0	0	0	1
392193	392253	0	0	2	1
392885	392946	0	0	1	1
393242	393350	0	0	0	1
394825	394884	0	0	1	2
399914	399977	0	0	0	2
402917	403092	0	1	1	2
408145	408193	0	2	0	1
410310	410362	0	0	0	1
411179	411337	0	0	0	1
412719	412781	0	1	3	2
415450	415516	0	0	0	1
417140	417227	0	0	1	2
418170	418234	0	0	1	1
422362	422417	0	1	0	1
425178	425254	0	0	1	2
425367	425437	0	0	0	2
426161	426227	2	1	0	2
426278	426334	0	2	0	2
428942	429025	0	0	0	1
429983	430045	0	0	0	1
430280	430347	0	0	0	1
433146	433234	0	0	0	2
437521	437604	0	0	0	1
444158	444259	5	0	1	2
445188	445251	0	0	2	2
445324	445379	0	0	2	2
445460	445520	0	1	0	2
445609	445652	0	0	0	2
445761	445825	0	1	0	2
445894	445964	0	0	0	2
446935	447015	0	0	0	1
448729	448814	0	0	0	1
450742	450809	0	1	0	1
458117	458192	0	0	2	1
461011	461067	0	2	0	2
461369	461435	0	1	1	2
465854	465923	0	1	0	2
466399	466481	0	1	0	2
466725	466788	0	0	0	2
467067	467125	0	0	0	2
467351	467455	0	0	0	2
467710	467845	0	0	0	2
477783	477854	0	1	0	1
477933	477989	0	9	4	1
481683	481848	0	0	0	2
482168	482393	0	1	0	2
482472	482673	0	0	1	2
482799	482985	0	1	0	2
483069	483505	0	2	0	2
484729	484859	0	0	0	1
484991	485056	0	0	0	1
488766	488841	0	1	0	2
490466	490527	0	1	0	1
492642	492705	0	0	0	2
493137	493205	0	0	2	2
494062	494190	0	1	1	1
494938	495027	0	1	0	1
495992	496077	0	0	1	1
497553	497611	0	1	0	2
498200	498254	0	3	0	2
498475	498530	0	0	0	2
498807	499079	0	0	0	2
508468	508540	0	0	0	2
509582	509647	0	0	0	2
510234	510296	0	1	1	1
512311	512389	0	0	1	1
517211	517282	0	0	1	1
517332	517452	0	0	0	1
521040	521120	0	2	1	1
523936	524008	0	0	0	1
525383	525575	0	0	2	1
534759	534820	0	0	0	2
542008	542103	0	0	0	1
542507	542647	0	0	0	1
543037	543114	0	0	0	1
543339	543404	0	0	3	1
543693	543786	0	0	1	1
544300	544379	0	0	0	1
544459	544529	0	1	0	1
545911	545963	0	0	0	1
547829	547910	0	0	1	1
548031	548141	0	0	0	1
548507	548620	0	1	0	1
549364	549494	0	0	0	2
550787	550851	0	1	0	2
552749	552881	0	1	1	2
552965	553064	0	0	2	2
554240	554344	0	0	0	2
562741	562829	0	0	1	2
568088	568269	0	1	0	2
574831	574891	0	2	1	2
575801	575864	0	0	0	1
578290	578339	0	0	0	1
578963	579018	0	0	0	1
579814	579872	0	1	0	1
580998	581047	0	1	0	1
583193	583279	0	0	0	2
587653	587711	0	0	0	2
588015	588075	0	1	0	2
588236	588318	0	0	0	2
588407	588503	0	0	0	2
590398	590467	0	0	0	2
590809	590863	0	0	0	2
592088	592158	0	1	0	1
592360	592416	0	1	0	1
592689	592750	0	0	1	1
593752	593820	0	0	1	1
594213	594263	0	0	0	2
594296	594348	0	0	0	2
598336	598386	0	0	0	1
598603	598662	0	0	0	1
598740	598799	1	0	0	1
598821	598997	0	0	3	1
599085	599142	0	0	0	1
599231	599294	0	0	0	1
599425	599483	0	6	1	1
599532	599597	0	0	0	1
600688	600828	0	0	1	2
601289	601349	0	0	0	2
601417	601588	0	0	1	2
602019	602050	0	0	0	2
602099	602395	0	0	0	2
608405	608469	0	0	0	1
611844	611897	0	0	0	2
615241	615296	0	1	1	2
617622	617678	0	0	1	1
617904	617968	0	2	0	1
618450	618518	0	0	0	1
619213	619277	0	0	0	1
619854	619914	0	1	0	1
620046	620103	0	0	0	1
620839	620975	0	0	0	1
621103	621158	0	0	0	1
623186	623279	0	0	0	1
623504	623586	0	0	0	1
625997	626052	0	0	0	1
626309	626374	0	0	0	1
628924	629015	0	1	1	1
629441	629543	0	0	0	1
630761	630840	0	0	0	2
634558	634619	0	0	1	1
636226	636287	0	2	0	2
636989	637054	0	0	0	2
637761	637824	0	1	0	1
640268	640436	0	0	0	1
642286	642369	0	0	0	2
643869	643945	0	0	0	2
648682	648711	0	0	0	2
649221	649306	0	0	0	2
654942	655023	0	0	0	2
657661	657737	0	0	0	1
657865	657951	0	2	0	1
659045	659133	0	1	0	1
660176	660267	0	0	0	2
664122	664195	0	0	0	2
664430	664500	4	0	0	2
665092	665147	0	2	0	2
667143	667255	0	0	1	2
671426	671496	0	0	0	1
676256	676314	0	0	0	1
679226	679315	0	0	0	1
680814	680945	0	0	3	2
681648	681764	0	0	1	1
684417	684499	0	0	1	1
685871	685951	0	0	0	1
688564	688646	0	0	0	1
690076	690137	0	1	0	1
690293	690348	0	0	0	1
690949	691008	0	0	0	1
691251	691324	0	0	0	1
695323	695418	0	1	0	2
695650	695767	0	0	0	2
701671	701741	0	2	0	1
701880	701973	0	0	1	1
702656	702731	0	0	0	1
703369	703406	0	2	0	1
705622	705682	0	2	0	1
706655	706718	0	0	0	2
706857	706921	0	0	2	2
708757	708822	0	0	0	1
708979	709055	0	0	2	1
709298	709355	0	0	2	1
709442	709496	0	0	0	1
710123	710177	0	0	0	1
710349	710407	0	0	0	1
712527	712613	0	0	0	1
714342	714405	0	0	1	1
714997	715089	0	0	0	1
715386	715502	0	1	1	1
715586	715643	0	0	0	1
715736	715807	0	0	2	1
715942	716027	0	0	0	1
717183	717248	0	1	0	2
718090	718175	0	0	1	2
718418	718523	0	0	2	2
720100	720198	0	0	0	1
720273	720337	0	1	0	1
720397	720453	0	1	0	1
720666	720731	0	0	0	1
724669	724806	0	0	1	1
726745	726821	0	1	0	2
727297	727418	0	0	0	2
727753	727957	0	2	0	2
735454	735543	0	0	1	2
743261	743336	0	0	0	2
743546	743606	0	3	0	2
752536	752648	0	0	0	2
753087	753379	0	0	0	2
757438	757532	0	0	0	1
763956	764066	0	4	0	2
769148	769204	0	0	0	2
770674	770733	0	0	1	2
772078	772218	0	1	0	2
772925	772991	0	1	1	1
779069	779135	0	0	1	2
779475	779575	0	0	1	2
782603	782673	0	1	0	2
784060	784135	0	0	0	1
785243	785340	0	0	0	2
787242	787301	0	2	1	2
787467	787533	0	0	1	2
787690	787782	0	1	0	2
790999	791220	0	0	0	2
793652	793710	0	2	0	2
797216	797275	0	0	0	2
798355	798414	0	0	0	1
799585	799671	0	0	1	1
802755	802822	0	1	1	2
803123	803196	0	0	0	2
804151	804222	0	0	0	2
804559	804675	0	0	0	2
806638	806707	0	0	0	1
807121	807187	0	2	0	1
811457	811649	0	0	0	1
827645	827734	0	0	1	1
837954	838011	0	1	0	1
844552	844616	0	1	0	2
845900	845961	0	0	0	2
846142	846195	0	0	0	2
846515	846581	0	0	0	2
851299	851405	0	0	1	1
852308	852378	0	0	1	2
853309	853463	0	0	0	2
855304	855364	0	3	0	2
855612	855685	0	0	0	2
855835	855898	0	0	0	2
856085	856129	0	0	0	2
856171	856270	0	0	0	2
857655	857715	0	0	0	1
866253	866310	0	0	1	2
869144	869212	0	0	0	2
870152	870224	0	0	0	1
870288	870349	0	0	0	1
870378	870433	0	0	0	1
873350	873421	5	1	0	2
873594	873653	0	0	1	2
877927	878161	0	0	3	1
878591	878659	6	0	0	1
878749	878809	0	0	0	1
881318	881408	0	0	0	2
882584	882650	0	0	0	2
882731	882786	0	0	0	2
883631	883698	0	1	1	2
885007	885069	0	0	0	2
885593	885678	0	0	0	1
886888	886996	0	2	0	1
887605	887686	0	0	0	1
890294	890366	0	0	0	2
894225	894344	0	0	0	2
894474	894642	0	0	0	2
894677	894757	0	0	2	2
895295	895364	0	0	1	1
895377	895437	0	1	3	1
895570	895677	0	0	0	1
896830	896898	0	0	0	2
901348	901432	0	0	0	2
901563	901669	0	1	0	2
903103	903142	0	2	0	1
905169	905235	0	0	0	2
905947	906045	0	0	0	2
911112	911172	0	0	0	1
911260	911331	0	0	0	1
911636	911708	0	1	0	1
911919	912000	0	0	1	1
914375	914550	0	0	0	1
914588	914647	0	0	0	1
914670	914727	0	0	0	1
914777	914837	0	0	0	1
914923	915013	0	0	1	1
916577	916650	0	2	0	1
919009	919075	0	0	3	2
923128	923188	0	0	0	1
923806	923860	0	0	0	1
923955	924014	0	0	0	1
924098	924158	0	0	1	1
926865	926928	0	1	0	2
927080	927148	0	1	1	2
927167	927238	0	0	0	2
927352	927430	0	1	0	2
928851	929192	0	0	0	1
929230	929288	0	0	1	1
929621	929698	0	3	1	1
929800	929856	0	0	0	1
931277	931335	0	1	0	1
933624	933689	0	0	0	2
936078	936145	0	0	0	2
940010	940261	0	1	0	2
944333	944389	0	0	0	1
946410	946474	0	1	0	2
952225	952405	0	3	0	1
954792	954887	0	0	0	2
954957	955021	0	0	0	2
957347	957428	0	0	0	2
958195	958252	0	0	1	1
963855	963911	0	0	0	2
964412	964469	0	0	1	2
964630	964827	0	0	2	2
972359	972432	0	1	0	1
973176	973264	0	0	0	2
975507	975614	0	0	0	2
979441	979496	0	0	1	2
980643	980711	0	0	0	2
983580	983654	0	1	0	1
983710	983828	0	0	0	1
987815	987885	0	0	0	1
993418	993456	0	0	0	2
993500	993579	0	0	1	2
993675	993728	0	0	1	2
993854	993913	0	0	0	2
995355	995411	0	0	1	2
995478	995534	0	0	2	2
995580	995639	0	0	0	2
995699	995754	0	0	0	2
995799	995862	0	0	0	2
995894	995971	0	0	0	2
997121	997180	0	0	0	1
1001661	1001723	0	1	0	2
1001860	1001914	0	0	0	2
1004199	1004285	0	2	0	2
1007559	1007644	0	0	1	1
1009825	1009893	0	0	0	2
1030122	1030200	0	0	0	2
1031712	1031792	0	0	0	1
1032316	1032384	0	0	0	1
1034012	1034084	0	0	1	1
1035442	1035512	0	0	0	1
1036095	1036155	0	0	0	1
1039942	1040063	0	0	0	2
1041032	1041151	0	1	0	1
1049451	1049641	0	0	0	2
1052500	1052576	0	0	0	2
1056096	1056159	0	0	0	2
1056201	1056283	0	0	0	2
1056464	1056571	0	1	0	2
1056810	1056883	0	0	0	2
1057083	1057147	0	0	0	2
1057214	1057291	3	0	0	2
1057328	1057384	0	0	2	2
1057466	1057536	0	0	0	2
1057583	1057802	0	0	1	2
1061889	1061975	0	0	0	2
1062107	1062189	0	0	0	2
1062221	1062328	0	2	0	2
1062702	1062800	0	0	0	2
1062965	1063049	0	0	0	2
1063149	1063216	0	1	1	2
1065538	1065645	0	0	1	1
1066960	1067026	0	0	3	2
1067820	1067898	0	0	2	2
1068940	1069009	0	0	1	1
1069122	1069216	0	0	0	1
1070863	1070956	0	0	0	2
1073081	1073166	0	1	0	1
1073943	1074005	0	0	1	1
1076115	1076164	0	0	0	2
1077227	1077305	0	0	0	1
1079293	1079380	0	0	0	2
1079419	1079501	0	0	1	2
1080770	1080830	0	0	1	2
1081000	1081063	0	0	0	2
1082001	1082085	0	0	0	1
1083521	1083589	0	1	2	1
1094549	1094633	0	0	0	1
1095142	1095212	0	0	0	1
1095840	1095893	0	1	1	1
1096642	1096708	0	0	0	2
1096768	1096843	0	0	0	2
1096952	1097008	0	0	1	2
1097414	1097506	0	0	0	2
1097985	1098051	0	0	0	2
1100215	1100297	0	0	0	1
1100701	1100780	0	0	2	1
1104568	1104648	0	4	0	2
1106623	1106688	0	0	0	2
1107718	1107796	0	0	1	1
1110259	1110364	0	1	0	2
1113340	1113412	0	1	0	2
1119924	1120034	0	0	0	1
1120397	1120515	0	0	0	1
1121981	1122092	0	0	0	2
1123617	1123725	0	0	0	1
1123832	1123929	0	0	0	1
1124780	1124844	0	0	0	1
1125878	1125938	0	1	0	2
1136645	1136707	0	0	0	1
1137117	1137171	0	1	0	1
1141793	1141890	0	0	1	2
1144283	1144351	0	0	0	2
1149979	1150043	0	0	0	1
1150582	1150645	0	0	2	1
1151092	1151154	0	2	1	1
1152165	1152242	0	1	0	1
1157582	1157694	0	0	0	1
1160349	1160421	0	0	0	2
1163371	1163431	0	0	1	1
1164184	1164265	0	0	0	2
1164872	1164943	0	0	0	2
1165817	1165882	0	1	0	1
1165938	1166019	0	0	1	1
1166116	1166179	0	0	0	1
1166359	1166420	0	1	0	1
1166465	1166528	0	2	0	1
1166634	1166690	0	0	0	1
1167833	1167932	0	0	1	1
1168010	1168103	2	0	0	1
1168846	1168916	0	3	0	1
1170641	1170742	0	0	0	1
1170830	1171019	0	0	0	1
1172237	1172325	0	0	1	2
1172758	1172810	0	0	0	2
1174017	1174084	0	0	0	1
1174468	1174528	0	0	0	1
1174617	1174672	0	0	0	1
1176207	1176281	0	0	0	2
1178812	1178918	0	0	1	2
1179941	1180002	0	0	2	1
1182157	1182211	0	0	1	1
1182551	1182605	0	0	0	1
1183606	1183669	0	0	1	1
1184089	1184152	0	0	0	1
1186434	1186500	0	0	0	1
1186585	1186662	0	0	0	1
1188646	1188695	0	0	0	1
1188753	1188828	0	0	0	1
1188913	1188972	0	1	0	1
1189130	1189188	0	0	0	1
1190503	1190566	0	0	0	1
1190828	1190900	0	2	1	1
1194256	1194516	0	0	0	1
1195265	1195343	0	0	0	1
1197581	1197671	0	2	1	1
1199917	1199992	0	3	0	2
1200030	1200154	0	1	0	2
1201969	1202089	0	0	1	2
1202253	1202320	0	0	1	2
1202710	1203003	0	0	0	1
1203291	1203560	0	0	0	1
1206377	1206446	0	0	0	2
1211041	1211087	0	0	0	2
1211257	1211329	0	0	0	2
1217888	1218004	0	0	0	2
1218098	1218283	0	1	0	2
1225847	1225895	0	0	0	1
1226296	1226373	0	0	0	1
1226451	1226504	0	0	0	1
1229687	1229812	0	0	0	1
1229834	1229877	0	2	1	1
1229991	1230124	0	0	1	1
1231040	1231086	0	0	0	2
1233412	1233466	0	0	0	1
1235548	1235633	0	1	1	1
1235856	1235937	0	0	0	1
1237533	1237607	0	0	1	2
1238531	1238695	2	0	0	1
1239581	1239640	0	0	0	1
1242295	1242531	0	0	0	1
1242731	1242795	0	0	0	1
1242873	1242961	0	0	1	1
1243130	1243196	0	0	0	1
1243534	1243595	0	1	0	1
1244515	1244567	0	0	0	1
1245405	1245502	0	0	0	2
1245907	1246003	0	0	0	2
1246219	1246389	0	1	0	2
1246624	1246773	0	0	0	2
1250007	1250100	0	0	0	2
1250604	1250721	0	0	0	2
1252102	1252202	0	0	2	2
1252218	1252281	0	1	0	2
1256016	1256182	0	0	1	1
1260247	1260439	0	0	0	1
1268238	1268323	0	0	0	2
1268843	1268982	0	0	0	2
1277914	1277965	0	0	0	1
1285934	1286133	0	0	0	1
1286156	1286298	0	0	0	1
1289776	1290059	0	1	1	1
1290567	1290656	0	1	0	1
1295447	1295510	0	0	0	2
1296255	1296346	0	1	0	2
1296444	1296550	0	0	0	2
1302235	1302293	0	0	0	1
1302393	1302445	0	0	0	1
1308043	1308122	0	1	0	2
1308166	1308236	0	0	0	2
1309050	1309133	0	0	0	2
1310907	1311000	0	0	0	2
1311918	1311979	0	1	0	2
1312076	1312132	0	1	0	2
1314372	1314462	0	0	0	2
1316898	1316983	0	1	0	2
1318169	1318518	0	0	4	2
1318690	1318719	0	0	0	2
1319820	1319984	0	0	0	2
1320896	1320978	0	1	0	2
1322391	1322493	0	0	0	1
1322750	1322820	0	0	3	1
1324804	1324881	0	2	0	1
1325015	1325089	0	0	1	1
1325619	1325683	0	0	1	1
1325914	1325977	0	0	0	1
1326261	1326321	0	0	0	1
1326556	1326630	0	0	0	1
1327386	1327439	0	0	1	1
1327603	1327670	0	0	0	1
1328031	1328091	0	0	0	1
1328213	1328274	0	0	0	1
1328346	1328399	0	1	0	1
1328452	1328527	0	0	1	1
1328593	1328665	0	0	1	1
1328808	1328925	0	0	0	1
1329399	1329492	0	4	1	1
1329971	1330061	0	0	2	1
1334107	1334165	0	0	0	2
1335411	1335477	0	0	0	2
1343351	1343672	0	0	0	1
1345511	1345603	0	0	1	1
1345694	1345749	0	0	0	1
1346045	1346106	0	0	0	1
1348629	1348698	0	0	0	2
1351556	1351804	0	0	0	2
1359860	1360269	0	0	0	1
1360425	1360491	0	0	0	1
1361037	1361129	0	0	2	1
1362955	1363017	0	0	0	2
1365312	1365390	0	0	1	1
1366462	1366690	0	0	0	2
1367123	1367187	0	0	0	2
1373236	1373288	0	0	0	1
1375882	1375952	0	0	0	2
1378207	1378270	0	0	0	1
1378610	1378671	0	0	0	1
1381255	1381337	0	0	0	1
1382738	1382831	0	0	0	1
1382928	1383035	0	0	1	1
1383991	1384072	0	0	0	2
1384742	1384854	0	1	0	2
1384957	1385034	0	0	0	2
1387287	1387364	0	0	0	2
1389793	1389857	0	0	0	2
1390046	1390125	0	1	0	2
1391033	1391104	0	0	0	1
1391111	1391186	0	0	0	1
1392138	1392219	0	0	0	1
1392828	1392886	0	0	0	1
1399301	1399377	0	0	0	2
1400538	1400627	0	1	0	1
1401114	1401167	0	0	0	1
1402946	1403008	0	0	0	1
1406066	1406128	0	0	0	2
1406755	1406919	0	0	0	2
1406988	1407076	0	0	0	2
1413779	1413862	0	0	1	1
1413926	1413990	0	3	0	1
1414055	1414106	0	0	0	1
1414195	1414250	0	0	1	1
1414362	1414416	0	1	1	1
1415019	1415078	0	0	1	1
1415151	1415243	0	0	0	1
1417037	1417121	0	0	0	1
1417506	1417608	0	0	0	1
1417741	1417808	0	1	0	1
1419766	1419932	0	0	0	1
1420523	1420610	0	0	0	1
1421524	1421592	0	1	0	1
1424240	1424336	0	0	1	1
1424765	1424826	0	0	0	1
1426088	1426146	0	0	0	1
1443440	1443475	0	0	0	1
1446184	1446252	0	0	0	1
1446358	1446434	0	0	0	1
1450128	1450206	0	0	0	1
1450999	1451152	0	0	0	2
1451410	1451503	0	1	2	2
1451538	1451622	0	0	0	2
1452245	1452310	0	0	0	1
1455588	1455691	0	0	1	1
1460945	1461037	0	0	2	1
1462359	1462439	0	0	1	1
1465094	1465189	0	0	0	1
1465210	1465295	0	0	0	1
1465749	1465912	0	0	0	1
1468961	1469050	0	0	0	1
1472473	1472645	0	0	0	2
1473795	1473889	0	0	0	1
1474438	1474505	0	1	0	1
1474640	1474693	0	0	0	1
1476899	1476958	0	4	0	2
1477033	1477109	0	0	0	2
1486683	1486741	0	0	0	2
1489592	1489645	0	1	1	2
1489781	1489841	0	0	0	2
1490727	1490795	0	1	0	1
1490924	1490985	0	0	0	1
1492395	1492448	0	0	0	1
1495376	1495445	0	0	1	2
1495787	1495847	0	0	2	2
1495928	1495986	0	0	0	2
1496321	1496387	0	2	1	2
1497520	1497612	0	0	0	2
1499221	1499300	0	0	0	1
1499437	1499503	0	0	1	1
1504755	1504832	0	0	3	1
1506360	1506465	0	0	1	1
1508005	1508077	0	0	1	2
1509367	1509446	0	0	0	2
1512599	1512657	0	0	0	1
1513918	1513970	0	0	0	1
1523358	1523441	0	0	0	1
1523748	1523849	0	0	0	1
1526618	1526707	0	0	0	2
1526778	1526943	0	0	0	2
1533433	1533584	0	0	0	1
1533740	1533848	0	0	3	1
1535431	1535595	0	1	0	1
1536161	1536249	0	0	0	1
1536279	1536412	0	0	1	1
1536679	1536800	0	0	1	1
1537478	1537613	0	0	0	2
1537815	1537902	0	0	0	2
1538943	1538999	0	1	0	2
1541528	1541593	0	0	0	1
1541699	1541921	0	0	1	1
1542010	1542104	0	0	0	1
1545129	1545243	0	0	0	1
1551146	1551240	0	0	0	1
1551666	1551736	0	0	0	1
1553052	1553114	0	0	0	1
1554142	1554196	0	0	0	1
1554995	1555053	0	0	0	1
1562924	1562985	0	0	1	2
1563604	1563660	3	0	5	2
1563766	1563832	0	0	3	2
1565342	1565441	0	0	1	2
1565551	1565619	0	1	0	2
1585206	1585290	0	0	2	2
1588213	1588569	0	0	0	2
1593552	1593659	0	1	0	2
1598612	1598661	0	0	0	2
1600884	1600985	0	0	0	1
1604190	1604287	0	0	0	1
1605547	1605616	0	0	0	1
1610411	1610478	0	0	1	1
1611092	1611200	0	0	0	1
1613757	1613832	0	1	0	2
1618725	1618785	0	0	0	2
1619002	1619161	0	1	0	2
1621151	1621270	0	0	0	1
1623516	1623662	0	0	0	2
1624590	1624778	0	0	0	2
1625002	1625314	0	0	0	2
1625460	1625495	0	0	2	2
1628358	1628469	0	0	0	1
1628622	1628876	0	1	1	1
1629781	1629840	0	3	0	2
1630481	1630541	0	1	0	2
1630679	1630742	0	0	0	2
1630872	1630968	0	1	0	2
1634486	1634544	0	1	0	1
1635952	1636027	0	0	0	1
1642940	1643003	0	0	2	1
1643142	1643195	0	0	0	1
1643307	1643364	0	0	1	1
1643512	1643564	0	0	1	1
1643938	1643999	0	1	0	1
1644296	1644357	0	0	1	1
1647059	1647127	0	1	0	2
1647251	1647323	0	0	0	2
1649423	1649495	0	0	0	2
1650280	1650356	0	0	0	2
1650798	1650925	0	2	0	2
1653335	1653417	0	0	0	2
1654146	1654223	0	0	0	2
1654310	1654382	0	0	0	2
1654400	1654478	0	0	3	2
1664328	1664428	0	0	1	2
1665876	1665953	0	0	0	2
1666485	1666599	0	0	0	1
1667387	1667481	0	0	0	2
1667876	1667930	0	1	0	2
1668037	1668098	0	2	0	2
1668237	1668297	0	0	0	2
1676535	1676610	0	0	0	1
1676921	1676977	0	0	0	1
