27975
152844	153082	1	0	48
153135	153383	1	0	48
153444	154620	1	0	48
154702	155107	1	0	48
155772	156004	2	0	49
156084	156186	2	0	49
158230	158940	2	0	50
162020	162043	1	0	51
162337	164274	1	0	51
165191	165634	2	0	52
166158	167084	2	0	53
167135	167620	2	0	53
167674	167976	2	0	53
168028	168244	2	0	53
168310	168673	2	0	53
168755	168980	2	0	53
173772	173843	1	0	54
173934	174947	1	0	54
175016	175804	1	0	54
176462	176607	2	0	55
176674	177489	2	0	55
177552	177798	2	0	55
178652	179473	2	0	56
179982	180002	1	0	57
180309	180400	1	0	57
180951	181715	1	0	57
181767	181863	1	0	57
181922	182175	1	0	57
182236	182603	1	0	57
182659	182702	1	0	57
182896	182946	1	0	57
185174	185438	2	0	58
185506	185930	2	0	58
185993	186048	2	0	58
186317	186557	2	0	58
189611	189805	1	0	59
191313	191609	1	0	60
191763	192476	1	0	60
192534	193790	1	0	60
197547	197580	1	0	61
197716	197757	1	0	61
197817	198551	1	0	61
198617	199872	1	0	61
200814	200898	1	0	62
200956	201591	1	0	62
201660	202771	1	0	62
203617	204196	2	0	63
204294	204665	2	0	63
204757	205079	2	0	63
205137	205814	2	0	63
205906	206052	2	0	63
207765	207839	1	0	64
207900	208556	1	0	64
210662	210747	1	0	65
210805	210925	1	0	65
211247	211722	2	0	66
211812	211933	2	0	66
212000	212094	2	0	66
212160	212887	2	0	66
212962	213280	2	0	66
214578	214792	2	0	67
214854	214930	2	0	67
215021	215194	2	0	67
215373	215488	2	0	67
215553	215838	2	0	67
215913	216012	2	0	67
216080	216498	2	0	67
216560	216960	2	0	67
217009	217182	2	0	67
219822	221042	2	0	68
221478	221687	1	0	69
222918	223973	1	0	70
224040	224347	1	0	70
224415	225075	1	0	70
225568	225589	1	0	71
225656	226191	1	0	71
226513	227337	2	0	72
227922	228248	1	0	73
228368	228538	1	0	73
229346	229677	2	0	74
229733	230482	2	0	74
230583	230828	2	0	74
230912	231025	2	0	74
231124	231244	2	0	74
231362	231447	2	0	74
231534	231564	2	0	74
236359	236424	1	0	75
236600	236723	1	0	75
236858	237007	1	0	75
237111	237766	1	0	75
239081	239296	1	0	76
239491	240888	1	0	76
241009	241629	1	0	77
241765	242562	1	0	78
244115	244185	2	0	79
244307	244409	2	0	79
244505	244657	2	0	79
247109	247189	2	0	80
247297	247464	2	0	80
248628	248792	2	0	81
251080	252187	1	0	82
252253	252392	1	0	82
253267	254081	2	0	83
254164	254701	2	0	83
255028	255093	1	0	84
255179	255296	1	0	84
255372	256147	1	0	84
256635	256765	2	0	85
256826	257312	2	0	85
257491	257517	2	0	85
258055	258291	2	0	86
258347	259480	2	0	86
261339	262276	2	0	87
262362	262496	2	0	87
262563	262700	2	0	87
262762	262957	2	0	87
263032	263553	2	0	87
264503	265471	1	0	88
265658	266690	1	0	88
266747	266980	1	0	88
267355	267510	1	0	88
267573	268183	1	0	88
268289	268618	1	0	88
268754	268836	2	0	89
268935	268953	2	0	89
268984	270700	2	0	89
270771	271611	2	0	89
271666	271765	2	0	89
272111	272284	1	0	90
272474	272519	1	0	90
272655	272917	1	0	90
273546	273938	1	0	91
274015	275370	1	0	91
275419	275842	2	0	92
275911	276668	2	0	92
277118	278026	2	0	93
278089	278196	2	0	93
278529	279495	2	0	94
279560	279912	2	0	94
279984	280250	2	0	94
280514	280564	1	0	95
280648	280668	1	0	95
280741	280750	1	0	95
280823	281102	1	0	95
281212	281263	1	0	95
281558	281595	2	0	96
281655	281729	2	0	96
281789	282859	2	0	96
282915	283217	2	0	96
283268	283870	2	0	96
283936	285075	2	0	96
285153	285249	2	0	96
286563	286816	2	0	97
286898	287156	2	0	97
288127	289167	1	0	98
289742	290139	2	0	99
290286	290403	2	0	99
291568	292051	2	0	100
292154	292262	2	0	100
292414	292645	2	0	100
293436	294505	2	0	101
294564	294648	2	0	101
296663	297097	1	0	102
297197	297400	1	0	102
299574	301265	1	0	103
301763	302241	2	0	104
302291	302603	2	0	104
303599	303669	1	0	105
303740	304157	1	0	105
304215	306923	1	0	105
309896	310390	1	0	106
312706	313803	1	0	107
315244	315342	2	0	108
315400	315474	2	0	108
315547	316257	2	0	108
318362	318639	2	0	109
318693	318727	2	0	109
318797	319112	2	0	109
319189	319351	2	0	109
320064	320344	2	0	110
320414	320990	2	0	110
322158	323168	2	0	111
323254	323484	2	0	111
325648	327147	2	0	112
327213	327460	2	0	112
327516	328627	2	0	112
328728	329002	2	0	112
329729	331234	2	0	113
331328	331405	2	0	113
332891	333031	2	0	114
333091	333857	2	0	114
333918	334340	2	0	114
334396	335305	2	0	114
337426	337736	2	0	115
337805	338315	2	0	115
340613	340809	1	0	116
340936	341086	1	0	116
341383	342999	2	0	117
343497	343874	2	0	118
343929	344051	2	0	118
344115	344476	2	0	118
344543	345032	2	0	118
345100	345510	2	0	118
345905	346957	2	0	119
347644	348939	2	0	120
353505	353515	1	0	121
353593	353645	1	0	121
353717	354992	1	0	121
356020	356042	2	0	122
356228	356487	2	0	122
356577	356621	2	0	122
356858	356919	2	0	122
357788	358012	1	0	123
358071	358598	1	0	123
358649	358826	1	0	123
358892	359215	1	0	123
359268	359569	1	0	123
359749	359800	1	0	124
359900	359953	1	0	124
360150	360298	1	0	124
360966	360993	1	0	125
361055	361439	1	0	125
361507	363032	1	0	125
363113	364845	1	0	125
365454	366704	2	0	126
371766	371803	2	0	127
371872	372298	2	0	127
373755	373809	1	0	128
373919	374076	1	0	128
374139	384821	1	0	128
384888	385571	1	0	128
386905	387024	1	0	129
387124	387654	1	0	129
387747	388463	1	0	129
388535	389134	1	0	129
389216	389374	1	0	129
389543	390091	2	0	130
392036	392192	1	0	131
392254	392884	1	0	131
392947	393241	1	0	131
393351	393896	1	0	131
394534	394824	2	0	132
394885	395037	2	0	132
395371	399006	1	0	133
399347	399913	2	0	134
399978	400409	2	0	134
400801	401586	1	0	135
401924	402917	2	0	136
403094	403623	2	0	136
405126	408146	1	0	138
408196	410309	1	0	138
410363	410498	1	0	138
411145	411178	1	0	137
411338	411561	1	0	137
411898	412719	2	0	139
412783	413343	2	0	139
413734	414084	1	0	140
415022	415449	1	0	141
415517	416432	1	0	141
416727	417139	2	0	142
417228	417498	2	0	142
418073	418169	1	0	143
418235	419988	1	0	143
420675	422362	1	0	144
422419	422761	1	0	144
423211	424281	1	0	145
424908	425177	2	0	146
425255	425366	2	0	146
425438	426160	2	0	146
426228	426279	2	0	146
426337	426451	2	0	146
428769	428941	1	0	147
429026	429982	1	0	147
430046	430279	1	0	147
430348	430603	1	0	147
431506	432510	1	0	148
432747	433145	2	0	149
433235	433471	2	0	149
434199	435038	2	0	150
437198	437520	1	0	151
437605	439012	1	0	151
439670	441814	2	0	152
443796	444157	2	0	153
444260	444455	2	0	153
444630	445187	2	0	154
445252	445323	2	0	154
445380	445460	2	0	154
445522	445608	2	0	154
445653	445761	2	0	154
445827	445893	2	0	154
445965	446205	2	0	154
446698	446934	1	0	155
447016	448728	1	0	155
448815	449102	1	0	155
449694	450742	1	0	156
450811	451114	1	0	156
451463	453247	2	0	157
454060	455841	2	0	158
458025	458116	1	0	159
458193	459687	1	0	159
460176	461012	2	0	160
461070	461369	2	0	160
461437	465854	2	0	160
465925	466399	2	0	160
466483	466724	2	0	160
466789	467066	2	0	160
467126	467350	2	0	160
467456	467709	2	0	160
467846	468064	2	0	160
468675	470096	1	0	161
477606	477783	1	0	162
477856	477941	1	0	162
477999	478040	1	0	162
481423	481682	2	0	163
481849	482168	2	0	163
482395	482471	2	0	163
482674	482799	2	0	163
482987	483070	2	0	163
483508	483585	2	0	163
484157	484728	1	0	164
484860	484990	1	0	164
485057	485892	1	0	164
487028	487822	1	0	165
488657	488766	2	0	166
488843	489518	2	0	166
490300	490466	1	0	167
490529	491438	1	0	167
491915	492641	2	0	168
492706	493136	2	0	168
493206	493286	2	0	168
493796	494062	1	0	169
494192	494302	1	0	169
494864	494938	1	0	170
495029	495991	1	0	170
496078	496581	1	0	170
497470	497553	2	0	171
497613	498202	2	0	171
498258	498474	2	0	171
498531	498806	2	0	171
499080	499442	2	0	171
508409	508467	2	0	172
508541	509581	2	0	172
509648	509756	2	0	172
510142	510234	1	0	173
510298	511710	1	0	173
512075	512310	1	0	174
512390	513071	1	0	174
516785	517210	1	0	175
517283	517331	1	0	175
517453	521041	1	0	175
521123	522284	1	0	175
523339	523935	1	0	176
524009	524374	1	0	176
525368	525382	1	0	177
525576	526295	1	0	177
527999	531904	2	0	178
533051	534758	2	0	179
534821	535416	2	0	179
541801	542007	1	0	180
542104	542506	1	0	180
542648	543036	1	0	180
543115	543338	1	0	180
543405	543692	1	0	180
543787	544299	1	0	180
544380	544459	1	0	180
544531	545018	1	0	180
545841	545910	1	0	181
545964	546775	1	0	181
547764	547828	1	0	182
547911	548030	1	0	182
548142	548507	1	0	182
548622	548958	1	0	182
549241	549363	2	0	183
549495	550787	2	0	183
550853	551569	2	0	183
552551	552749	2	0	184
552883	552964	2	0	184
553065	553308	2	0	184
554154	554239	2	0	185
554345	555848	2	0	185
557402	562740	2	0	186
562830	562884	2	0	186
564932	565588	1	0	187
567126	568088	2	0	188
568271	568432	2	0	188
569761	571626	2	0	189
573162	574046	1	0	190
574169	574832	2	0	191
574894	575129	2	0	191
575430	575800	1	0	192
575865	577395	1	0	192
577806	578289	1	0	193
578340	578962	1	0	193
579019	579814	1	0	193
579874	580998	1	0	193
581049	582193	1	0	193
582444	583192	2	0	194
583280	583463	2	0	194
585347	586627	1	0	195
586765	587652	2	0	196
587712	588015	2	0	196
588077	588235	2	0	196
588319	588406	2	0	196
588504	588558	2	0	196
589518	590397	2	0	197
590468	590808	2	0	197
590864	591076	2	0	197
591763	592088	1	0	198
592160	592360	1	0	198
592418	592688	1	0	198
592751	593751	1	0	198
593821	594058	1	0	198
594136	594212	2	0	199
594264	594295	2	0	199
594349	595286	2	0	199
596835	597548	2	0	200
598307	598335	1	0	201
598387	598602	1	0	201
598663	598739	1	0	201
598800	598820	1	0	201
598998	599084	1	0	201
599143	599230	1	0	201
599295	599430	1	0	201
599490	599531	1	0	201
599598	599843	1	0	201
600316	600687	2	0	202
600829	600867	2	0	202
601249	601288	2	0	203
601350	601416	2	0	203
601589	602018	2	0	203
602051	602098	2	0	203
602396	602548	2	0	203
604015	605913	2	0	204
607475	608404	1	0	205
608470	608595	1	0	205
608965	609501	2	0	206
609979	610770	2	0	207
611154	611843	2	0	208
611898	612128	2	0	208
613876	614880	1	0	209
615191	615241	2	0	210
615298	616071	2	0	210
617536	617621	1	0	211
617679	617905	1	0	211
617971	618449	1	0	211
618519	619212	1	0	211
619278	619854	1	0	211
619916	620045	1	0	211
620104	620313	1	0	211
620803	620838	1	0	212
620976	621102	1	0	212
621159	621307	1	0	212
623030	623185	1	0	213
623280	623503	1	0	213
623587	623710	1	0	213
625957	625996	1	0	214
626053	626308	1	0	214
626375	627410	1	0	214
628904	628924	1	0	215
629017	629440	1	0	215
629544	630124	1	0	215
630439	630760	2	0	216
630841	631265	2	0	216
634350	634557	1	0	217
634620	635440	1	0	217
635870	636227	2	0	218
636290	636988	2	0	218
637055	637203	2	0	218
637729	637761	1	0	219
637826	638722	1	0	219
640231	640267	1	0	220
640437	640993	1	0	220
641267	642285	2	0	221
642370	642757	2	0	221
643260	643868	2	0	222
643946	644026	2	0	222
647917	648681	2	0	223
648712	649220	2	0	223
649307	650180	2	0	223
654850	654941	2	0	224
655024	655228	2	0	224
657622	657660	1	0	225
657738	657866	1	0	225
657954	659045	1	0	225
659135	659215	1	0	225
660036	660175	2	0	226
660268	661069	2	0	226
663669	664121	2	0	228
664196	664429	2	0	228
664501	665093	2	0	228
665150	665279	2	0	228
665898	667142	2	0	227
667256	667657	2	0	227
671271	671425	1	0	229
671497	671624	1	0	229
675602	676255	1	0	230
676315	677667	1	0	230
677737	677934	2	0	231
679159	679225	1	0	232
679316	680070	1	0	232
680620	680813	2	0	233
680946	681129	2	0	233
681428	681647	1	0	234
681765	682369	1	0	234
684158	684416	1	0	236
684500	685870	1	0	236
685952	686253	1	0	236
688212	688563	1	0	235
688647	690076	1	0	235
690139	690292	1	0	235
690349	690948	1	0	235
691009	691250	1	0	235
691325	692329	1	0	235
693578	694738	1	0	237
695174	695323	2	0	238
695420	695649	2	0	238
695768	696224	2	0	238
697220	698950	1	0	239
701484	701672	1	0	240
701744	701879	1	0	240
701974	702655	1	0	240
702732	703370	1	0	240
703409	703433	1	0	240
705558	705623	1	0	241
705685	705816	1	0	241
705947	706654	2	0	242
706719	706856	2	0	242
706922	707671	2	0	242
708686	708756	1	0	243
708823	708978	1	0	243
709056	709297	1	0	243
709356	709441	1	0	243
709497	710122	1	0	243
710178	710348	1	0	243
710408	711326	1	0	243
712020	712262	1	0	244
712375	712526	1	0	245
712614	712794	1	0	245
714202	714341	1	0	246
714406	714996	1	0	246
715090	715386	1	0	246
715504	715585	1	0	246
715644	715735	1	0	246
715808	715941	1	0	246
716028	716074	1	0	246
716940	717183	2	0	247
717250	718089	2	0	247
718176	718417	2	0	247
718524	718619	2	0	247
719848	720099	1	0	248
720199	720273	1	0	248
720339	720397	1	0	248
720455	720665	1	0	248
720732	721199	1	0	248
722770	723516	1	0	249
724250	724668	1	0	250
724807	724849	1	0	250
725495	726745	2	0	251
726823	727296	2	0	251
727419	727754	2	0	251
727960	728076	2	0	251
733218	734402	1	0	252
734829	735453	2	0	253
735544	739433	2	0	253
741188	741637	2	0	254
741975	743260	2	0	255
743337	743548	2	0	255
743610	743983	2	0	255
752063	752535	2	0	256
752649	753086	2	0	256
753380	753458	2	0	256
754211	755494	2	0	257
757010	757437	1	0	258
757533	758442	1	0	258
758925	763959	2	0	259
764071	764138	2	0	259
768383	769147	2	0	260
769205	769702	2	0	260
770598	770673	2	0	261
770734	772078	2	0	261
772220	772229	2	0	261
772812	772925	1	0	262
772993	774288	1	0	262
775524	775700	2	0	263
778084	778251	1	0	264
778604	779068	2	0	265
779136	779474	2	0	265
779576	782603	2	0	265
782675	782913	2	0	265
784057	784059	1	0	266
784136	784447	1	0	266
784801	785242	2	0	267
785341	785540	2	0	267
786087	787243	2	0	268
787304	787466	2	0	268
787534	787690	2	0	268
787784	788022	2	0	268
790568	790998	2	0	269
791221	791872	2	0	269
793569	793653	2	0	270
793713	797215	2	0	270
797276	797332	2	0	270
798330	798354	1	0	271
798415	798728	1	0	271
799435	799584	1	0	272
799672	801198	1	0	272
802392	802755	2	0	273
802824	803122	2	0	273
803197	804150	2	0	273
804223	804558	2	0	273
804676	804699	2	0	273
806431	806637	1	0	274
806708	807122	1	0	274
807190	808496	1	0	274
811276	811456	1	0	275
811650	813115	1	0	275
820119	823511	2	0	276
827525	827644	1	0	277
827735	827776	1	0	277
837868	837954	1	0	278
838013	838045	1	0	278
843826	844552	2	0	279
844618	845899	2	0	279
845962	846141	2	0	279
846196	846514	2	0	279
846582	846740	2	0	279
848323	851298	1	0	280
851406	851603	1	0	280
851876	852307	2	0	281
852379	853308	2	0	281
853464	853508	2	0	281
854812	855306	2	0	282
855368	855611	2	0	282
855686	855834	2	0	282
855899	856084	2	0	282
856130	856170	2	0	282
856271	856364	2	0	282
857368	857654	1	0	283
857716	860446	1	0	283
864097	865443	1	0	284
866024	866252	2	0	285
866311	869143	2	0	285
869213	869267	2	0	285
870015	870151	1	0	286
870225	870287	1	0	286
870350	870377	1	0	286
870434	872143	1	0	286
872587	873349	2	0	287
873422	873593	2	0	287
873654	873747	2	0	287
877875	877926	1	0	288
878162	878590	1	0	288
878660	878748	1	0	288
878810	880681	1	0	288
880993	881317	2	0	289
881409	881473	2	0	289
881966	882583	2	0	290
882651	882730	2	0	290
882787	882808	2	0	290
883149	883631	2	0	291
883700	885006	2	0	291
885070	885265	2	0	291
885547	885592	1	0	292
885679	886142	1	0	292
886838	886889	1	0	293
886999	887604	1	0	293
887687	888558	1	0	293
889010	890293	2	0	294
890367	890564	2	0	294
893131	893772	1	0	295
894190	894224	2	0	296
894345	894473	2	0	296
894643	894676	2	0	296
894758	894787	2	0	296
895256	895294	1	0	297
895365	895377	1	0	297
895439	895569	1	0	297
895678	895761	1	0	297
896175	896829	2	0	298
896899	899411	2	0	298
900159	901347	2	0	299
901433	901563	2	0	299
901671	901739	2	0	299
902957	903104	1	0	300
903145	903230	1	0	300
903354	905168	2	0	301
905236	905946	2	0	301
906046	906141	2	0	301
906545	909439	1	0	302
910926	911111	1	0	303
911173	911259	1	0	303
911332	911636	1	0	303
911710	911918	1	0	303
912001	913172	1	0	303
913892	914374	1	0	304
914551	914587	1	0	304
914648	914669	1	0	304
914728	914776	1	0	304
914838	914922	1	0	304
915014	916578	1	0	304
916653	916709	1	0	304
917168	918079	1	0	305
918837	919008	2	0	306
919076	920253	2	0	306
922792	923127	1	0	307
923189	923805	1	0	307
923861	923954	1	0	307
924015	924097	1	0	307
924159	926187	1	0	307
926269	926865	2	0	308
926930	927080	2	0	308
927150	927166	2	0	308
927239	927352	2	0	308
927432	927590	2	0	308
928844	928850	1	0	309
929193	929229	1	0	309
929289	929623	1	0	309
929702	929799	1	0	309
929857	931277	1	0	309
931337	931625	1	0	309
932840	933623	2	0	310
933690	933856	2	0	310
936038	936077	2	0	311
936146	940010	2	0	311
940263	940407	2	0	311
943517	944332	1	0	312
944390	945166	1	0	312
945708	946410	2	0	313
946476	946522	2	0	313
947225	949012	1	0	314
952204	952227	1	0	315
952409	953593	1	0	315
954253	954791	2	0	316
954888	954956	2	0	316
955022	955202	2	0	316
956829	957346	2	0	317
957429	957441	2	0	317
957911	958194	1	0	318
958253	958886	1	0	318
963184	963854	2	0	319
963912	964411	2	0	319
964470	964629	2	0	319
964828	964987	2	0	319
969741	972359	1	0	320
972434	972535	1	0	320
972922	973175	2	0	321
973265	973793	2	0	321
975051	975506	2	0	322
975615	977984	2	0	322
978418	979440	2	0	323
979497	980642	2	0	323
980712	981047	2	0	323
981621	983156	1	0	324
983533	983580	1	0	325
983656	983709	1	0	325
983829	984074	1	0	325
984491	986401	2	0	326
987790	987814	1	0	327
987886	988751	1	0	327
989218	990240	1	0	328
990572	991765	2	0	329
993057	993417	2	0	330
993457	993499	2	0	330
993580	993674	2	0	330
993729	993853	2	0	330
993914	993916	2	0	330
994414	995004	1	0	331
995155	995354	2	0	332
995412	995477	2	0	332
995535	995579	2	0	332
995640	995698	2	0	332
995755	995798	2	0	332
995863	995893	2	0	332
995972	996294	2	0	332
997036	997120	1	0	333
997181	999990	1	0	333
1001486	1001661	2	0	334
1001725	1001859	2	0	334
1001915	1001930	2	0	334
1004123	1004200	2	0	335
1004288	1005910	2	0	335
1007229	1007558	1	0	336
1007645	1008607	1	0	336
1008864	1009824	2	0	337
1009894	1010576	2	0	337
1015682	1018357	1	0	338
1019805	1023845	1	0	339
1025116	1028064	1	0	340
1029783	1030121	2	0	341
1030201	1030288	2	0	341
1031313	1031711	1	0	342
1031793	1032315	1	0	342
1032385	1032749	1	0	342
1033856	1034011	1	0	343
1034085	1035441	1	0	343
1035513	1036094	1	0	343
1036156	1036460	1	0	343
1037055	1037858	2	0	344
1039056	1039941	2	0	345
1040064	1040125	2	0	345
1040777	1041032	1	0	346
1041153	1041286	1	0	346
1041930	1044581	2	0	347
1045324	1049450	2	0	349
1049642	1049807	2	0	349
1051670	1052499	2	0	348
1052577	1052925	2	0	348
1055895	1056095	2	0	350
1056160	1056200	2	0	350
1056284	1056464	2	0	350
1056573	1056809	2	0	350
1056884	1057082	2	0	350
1057148	1057213	2	0	350
1057292	1057327	2	0	350
1057385	1057465	2	0	350
1057537	1057582	2	0	350
1057803	1058310	2	0	350
1061057	1061888	2	0	351
1061976	1062106	2	0	351
1062190	1062222	2	0	351
1062331	1062701	2	0	351
1062801	1062964	2	0	351
1063050	1063149	2	0	351
1063218	1063584	2	0	351
1065205	1065537	1	0	352
1065646	1066167	1	0	352
1066587	1066959	2	0	353
1067027	1067819	2	0	353
1067899	1068019	2	0	353
1068902	1068939	1	0	354
1069010	1069121	1	0	354
1069217	1069891	1	0	354
1070321	1070862	2	0	355
1070957	1071143	2	0	355
1073016	1073081	1	0	356
1073168	1073942	1	0	356
1074006	1075156	1	0	356
1076071	1076114	2	0	357
1076165	1076348	2	0	357
1077007	1077226	1	0	358
1077306	1078114	1	0	358
1078705	1079292	2	0	359
1079381	1079418	2	0	359
1079502	1079535	2	0	359
1080078	1080769	2	0	360
1080831	1080999	2	0	360
1081064	1081222	2	0	360
1081704	1082000	1	0	361
1082086	1083521	1	0	361
1083591	1083609	1	0	361
1084229	1084387	2	0	362
1094314	1094548	1	0	363
1094634	1095141	1	0	363
1095213	1095840	1	0	363
1095895	1095918	1	0	363
1096594	1096641	2	0	364
1096709	1096767	2	0	364
1096844	1096951	2	0	364
1097009	1097413	2	0	364
1097507	1097984	2	0	364
1098052	1098702	2	0	364
1100008	1100214	1	0	365
1100298	1100700	1	0	365
1100781	1102915	1	0	365
1103044	1103556	2	0	366
1104326	1104571	2	0	367
1104653	1106622	2	0	367
1106689	1106920	2	0	367
1107360	1107717	1	0	368
1107797	1108248	1	0	368
1108515	1110259	2	0	369
1110366	1110927	2	0	369
1111653	1113340	2	0	370
1113414	1117095	2	0	370
1119897	1119923	1	0	371
1120035	1120396	1	0	371
1120516	1120567	1	0	371
1121894	1121980	2	0	372
1122093	1122638	2	0	372
1123574	1123616	1	0	373
1123726	1123831	1	0	373
1123930	1124779	1	0	373
1124845	1124871	1	0	373
1125301	1125878	2	0	374
1125940	1128265	2	0	374
1133270	1136644	1	0	375
1136708	1137117	1	0	375
1137173	1137290	1	0	375
1137524	1138858	2	0	376
1139214	1139789	2	0	377
1141043	1141792	2	0	378
1141891	1142367	2	0	378
1144112	1144282	2	0	379
1144352	1146445	2	0	379
1149789	1149978	1	0	380
1150044	1150581	1	0	380
1150646	1151093	1	0	380
1151157	1152165	1	0	380
1152244	1153964	1	0	380
1154400	1155566	1	0	381
1155716	1156846	2	0	382
1157437	1157581	1	0	383
1157695	1157882	1	0	383
1158882	1160348	2	0	384
1160422	1160694	2	0	384
1161704	1163370	1	0	385
1163432	1163489	1	0	385
1163809	1164183	2	0	386
1164266	1164871	2	0	386
1164944	1165087	2	0	386
1165785	1165817	1	0	387
1165884	1165937	1	0	387
1166020	1166115	1	0	387
1166180	1166359	1	0	387
1166422	1166466	1	0	387
1166531	1166633	1	0	387
1166691	1166800	1	0	387
1167809	1167832	1	0	388
1167933	1168009	1	0	388
1168104	1168848	1	0	388
1168920	1169432	1	0	388
1170510	1170640	1	0	389
1170743	1170829	1	0	389
1171020	1171173	1	0	389
1171651	1172236	2	0	390
1172326	1172757	2	0	390
1172811	1172860	2	0	390
1173787	1174016	1	0	391
1174085	1174467	1	0	391
1174529	1174616	1	0	391
1174673	1175183	1	0	391
1175365	1176206	2	0	392
1176282	1176426	2	0	392
1176878	1178811	2	0	393
1178919	1178973	2	0	393
1179737	1179940	1	0	394
1180003	1182156	1	0	394
1182212	1182550	1	0	394
1182606	1183605	1	0	394
1183670	1184088	1	0	394
1184153	1184866	1	0	394
1186368	1186433	1	0	395
1186501	1186584	1	0	395
1186663	1187187	1	0	395
1188544	1188645	1	0	396
1188696	1188752	1	0	396
1188829	1188913	1	0	396
1188974	1189129	1	0	396
1189189	1190502	1	0	396
1190567	1190829	1	0	396
1190903	1191586	1	0	396
1194176	1194255	1	0	397
1194517	1195264	1	0	397
1195344	1195637	1	0	397
1197574	1197582	1	0	398
1197674	1198402	1	0	398
1198682	1199919	2	0	399
1199996	1200030	2	0	399
1200156	1200589	2	0	399
1200905	1201968	2	0	400
1202090	1202252	2	0	400
1202321	1202347	2	0	400
1202592	1202709	1	0	401
1203004	1203290	1	0	401
1203561	1203905	1	0	401
1204118	1205065	1	0	402
1205204	1206376	2	0	403
1206447	1211040	2	0	403
1211088	1211256	2	0	403
1211330	1211579	2	0	403
1217304	1217887	2	0	404
1218005	1218098	2	0	404
1218285	1218326	2	0	404
1219324	1219782	1	0	405
1221521	1222990	2	0	406
1225771	1225846	1	0	407
1225896	1226295	1	0	407
1226374	1226450	1	0	407
1226505	1226893	1	0	407
1229613	1229686	1	0	408
1229813	1229835	1	0	408
1229880	1229990	1	0	408
1230125	1230228	1	0	408
1230752	1231039	2	0	409
1231087	1231248	2	0	409
1231953	1233411	1	0	410
1233467	1233777	1	0	410
1235387	1235548	1	0	411
1235635	1235855	1	0	411
1235938	1236418	1	0	411
1236953	1237532	2	0	412
1237608	1237723	2	0	412
1238500	1238530	1	0	413
